complaint_id,fraud_type,amount_lost,number_of_hops,victim_lat,victim_lon,withdrawal_lat,withdrawal_lon,beneficiary_bank,complaint_datetime,victim_district,victim_state,alert_level,is_insider_case,withdrawal_zone,freezable_amount,hour,is_weekend
CS2024021105,Lottery Fraud,3317.76,5,28.604622,77.266728,27.239406,77.880106,ICICI,2024-08-10 02:55:00,Delhi,Delhi,MEDIUM,False,27.2_77.9,1327.1040000000003,2,True
CS2024021106,Job Fraud,263.06,1,19.164427,73.031564,19.536594,73.032591,SBI,2024-10-29 05:53:00,Mumbai,Maharashtra,LOW,False,19.5_73.0,263.06,5,False
CS2024021107,Investment Scam,353241.44,7,28.426823,77.054551,29.854834,77.540625,Canara,2024-10-10 21:33:00,Delhi,Delhi,HIGH,False,29.9_77.5,35324.14400000003,21,False
CS2024021108,Lottery Fraud,3884.01,2,23.918872,87.00838,24.273385,87.04165,SBI,2024-03-05 14:44:00,Jamtara,Jharkhand,LOW,False,24.3_87.0,3301.4085,14,False
CS2024021109,OLX Scam,105786.9,4,28.770419,77.256411,28.646327,76.788291,Kotak,2024-11-01 20:03:00,Delhi,Delhi,MEDIUM,False,28.6_76.8,58182.795,20,False
CS2024021110,UPI Fraud,2311.77,2,17.540028,78.551106,17.807622,78.874551,HDFC,2024-08-12 13:48:00,Hyderabad,Telangana,LOW,False,17.8_78.9,1965.0045,13,False
CS2024021111,Job Fraud,3172.65,1,28.652899,77.23737,28.331891,77.094877,PNB,2024-05-08 03:23:00,Delhi,Delhi,LOW,False,28.3_77.1,3172.65,3,False
CS2024021112,UPI Fraud,2583.06,4,28.61731,76.859333,28.350046,77.205359,ICICI,2024-04-27 12:55:00,Delhi NCR,Haryana,MEDIUM,False,28.4_77.2,1420.683,12,True
CS2024021113,KYC Fraud,3213.47,3,28.74093,76.912813,29.260575,77.438971,HDFC,2024-02-01 17:31:00,Delhi NCR,Haryana,LOW,False,29.3_77.4,2249.4289999999996,17,False
CS2024021114,OLX Scam,4806.03,2,18.825857,72.975153,18.309629,73.245321,ICICI,2024-12-28 06:33:00,Mumbai,Maharashtra,LOW,False,18.3_73.2,4085.1254999999996,6,True
CS2024021115,UPI Fraud,38044.94,3,17.554955,78.432321,17.580271,77.912225,BOB,2024-06-17 09:55:00,Hyderabad,Telangana,LOW,False,17.6_77.9,26631.458,9,False
CS2024021116,Tech Support Fraud,5318.4,2,18.877282,72.78134,18.688277,72.6885,Axis,2024-07-27 19:40:00,Mumbai,Maharashtra,LOW,False,18.7_72.7,4520.639999999999,19,True
CS2024021117,Lottery Fraud,2493.26,4,28.606696,76.899888,28.577897,76.051026,Kotak,2024-01-31 03:03:00,Delhi,Delhi,MEDIUM,False,28.6_76.1,1371.2930000000001,3,False
CS2024021118,OLX Scam,23311.03,1,28.851484,77.216281,28.745517,77.362006,HDFC,2024-01-03 16:56:00,Delhi NCR,Haryana,LOW,False,28.7_77.4,23311.03,16,False
CS2024021119,OLX Scam,10707.93,3,28.571377,76.863966,28.828722,77.441641,SBI,2024-01-01 07:06:00,Delhi,Delhi,LOW,False,28.8_77.4,7495.5509999999995,7,False
CS2024021120,UPI Fraud,567.84,2,28.635848,77.380791,28.634096,77.064007,PNB,2024-04-06 23:00:00,Delhi NCR,Haryana,LOW,False,28.6_77.1,482.664,23,True
CS2024021121,Lottery Fraud,24547.33,4,19.039807,72.765684,19.125857,72.074178,BOB,2024-02-17 18:01:00,Mumbai,Maharashtra,MEDIUM,False,19.1_72.1,13501.031500000003,18,True
CS2024021122,Lottery Fraud,1561.39,5,28.629064,77.011186,28.598234,77.037628,BOB,2024-09-14 05:34:00,Delhi,Delhi,MEDIUM,True,28.6_77.0,1405.2510000000002,5,True
CS2024021123,Investment Scam,33019.32,6,19.022215,73.082892,21.534061,73.640815,Canara,2024-05-01 08:13:00,Mumbai,Maharashtra,MEDIUM,False,21.5_73.6,8254.83,8,False
CS2024021124,KYC Fraud,1303.35,4,17.575967,78.597304,18.308479,79.280319,Canara,2024-08-19 22:50:00,Hyderabad,Telangana,MEDIUM,False,18.3_79.3,716.8425,22,False
CS2024021125,OLX Scam,26993.38,3,24.035905,86.801008,24.352583,86.609943,BOB,2024-07-29 18:50:00,Jamtara,Jharkhand,LOW,False,24.4_86.6,18895.365999999998,18,False
CS2024021126,KYC Fraud,1236.25,4,28.811676,76.891068,29.376482,76.349994,Canara,2024-12-12 16:32:00,Delhi,Delhi,MEDIUM,False,29.4_76.3,679.9375,16,False
CS2024021127,KYC Fraud,438.08,4,19.217133,72.775658,19.450642,72.128572,Kotak,2024-03-04 22:00:00,Mumbai,Maharashtra,MEDIUM,False,19.5_72.1,240.94400000000002,22,False
CS2024021128,Tech Support Fraud,1256.2,1,28.724326,77.717462,28.917137,77.756808,SBI,2024-09-01 09:35:00,Delhi NCR,Haryana,LOW,False,28.9_77.8,1256.2,9,True
CS2024021129,UPI Fraud,22123.89,4,18.90032,72.847131,19.489613,73.421958,Canara,2024-02-09 17:18:00,Mumbai,Maharashtra,MEDIUM,False,19.5_73.4,12168.139500000001,17,False
CS2024021130,Job Fraud,1515.21,1,28.670217,76.837892,28.682837,77.146871,SBI,2024-06-24 10:51:00,Delhi,Delhi,LOW,False,28.7_77.1,1515.21,10,False
CS2024021131,KYC Fraud,515.83,3,28.587251,77.61046,28.565581,77.604981,Canara,2024-04-23 23:12:00,Delhi NCR,Haryana,LOW,True,28.6_77.6,464.24700000000007,23,False
CS2024021132,UPI Fraud,21739.76,2,12.870585,77.559202,12.40829,77.384404,Axis,2024-07-03 16:43:00,Bengaluru,Karnataka,LOW,False,12.4_77.4,18478.796,16,False
CS2024021133,UPI Fraud,2956.58,2,18.849886,73.027257,19.21418,73.722154,SBI,2024-11-16 15:06:00,Mumbai,Maharashtra,LOW,False,19.2_73.7,2513.093,15,True
CS2024021134,KYC Fraud,693.42,4,12.858164,77.717298,12.465486,78.097022,ICICI,2024-11-15 05:19:00,Bengaluru,Karnataka,MEDIUM,False,12.5_78.1,381.38100000000003,5,False
CS2024021135,Romance Scam,20424.15,5,28.972206,76.725798,30.771186,75.837518,Canara,2024-01-05 04:52:00,Delhi NCR,Haryana,MEDIUM,False,30.8_75.8,8169.660000000001,4,False
CS2024021136,Investment Scam,77488.22,6,28.773412,77.47127,29.716651,76.894457,BOB,2024-01-17 04:56:00,Delhi NCR,Haryana,MEDIUM,False,29.7_76.9,19372.055,4,False
CS2024021137,UPI Fraud,6290.86,2,28.314912,76.727997,28.609349,77.365753,HDFC,2024-05-05 14:52:00,Delhi NCR,Haryana,LOW,False,28.6_77.4,5347.231,14,True
CS2024021138,Lottery Fraud,1346.77,2,18.824157,72.909205,19.088603,72.244978,BOB,2024-09-06 16:10:00,Mumbai,Maharashtra,LOW,False,19.1_72.2,1144.7545,16,False
CS2024021139,Lottery Fraud,2559.77,3,17.32332,78.453192,17.435161,78.14305,Kotak,2024-03-05 06:03:00,Hyderabad,Telangana,LOW,False,17.4_78.1,1791.839,6,False
CS2024021140,KYC Fraud,774.33,4,28.896814,76.871218,29.595701,76.753566,BOB,2024-11-20 14:50:00,Delhi,Delhi,MEDIUM,False,29.6_76.8,425.8815000000001,14,False
CS2024021141,Romance Scam,20561.59,5,19.040091,72.722746,18.367164,71.241638,Kotak,2024-01-08 02:23:00,Mumbai,Maharashtra,MEDIUM,False,18.4_71.2,8224.636,2,False
CS2024021142,UPI Fraud,8137.14,2,28.639892,77.560797,28.01527,77.513226,Axis,2024-10-28 19:37:00,Delhi NCR,Haryana,LOW,False,28.0_77.5,6916.569,19,False
CS2024021143,KYC Fraud,2619.54,3,28.816922,76.97919,29.071138,76.613153,Kotak,2024-02-28 23:24:00,Delhi,Delhi,LOW,False,29.1_76.6,1833.6779999999999,23,False
CS2024021144,Lottery Fraud,53975.32,5,28.900464,76.731461,28.615356,76.403681,Kotak,2024-05-31 18:02:00,Delhi NCR,Haryana,MEDIUM,False,28.6_76.4,21590.128,18,False
CS2024021145,UPI Fraud,11383.27,2,17.578291,78.324012,16.916941,77.897288,PNB,2024-04-19 00:34:00,Hyderabad,Telangana,LOW,False,16.9_77.9,9675.7795,0,False
CS2024021146,OLX Scam,22726.38,1,19.19949,72.761365,19.082436,72.898344,HDFC,2024-02-16 02:44:00,Mumbai,Maharashtra,LOW,False,19.1_72.9,22726.38,2,False
CS2024021147,Job Fraud,761.21,2,28.628988,77.046447,28.505049,76.843617,Kotak,2024-09-22 16:15:00,Delhi,Delhi,LOW,False,28.5_76.8,647.0285,16,True
CS2024021148,Job Fraud,3593.76,1,13.017015,77.638695,13.16369,77.498376,Canara,2024-02-02 20:17:00,Bengaluru,Karnataka,LOW,False,13.2_77.5,3593.76,20,False
CS2024021149,OLX Scam,46818.66,3,12.876162,77.490181,13.474052,77.546017,SBI,2024-12-05 08:42:00,Bengaluru,Karnataka,LOW,False,13.5_77.5,32773.062,8,False
CS2024021150,OLX Scam,12339.06,2,28.709077,77.322363,29.10588,77.244393,BOB,2024-12-10 01:39:00,Delhi,Delhi,LOW,False,29.1_77.2,10488.201,1,False
CS2024021151,UPI Fraud,4709.27,3,28.868426,77.055159,29.435066,76.731865,BOB,2024-02-17 09:35:00,Delhi,Delhi,LOW,False,29.4_76.7,3296.489,9,True
CS2024021152,Investment Scam,17561.17,5,17.469703,78.580901,18.910093,78.229928,BOB,2024-09-01 20:06:00,Hyderabad,Telangana,MEDIUM,False,18.9_78.2,7024.468,20,True
CS2024021153,UPI Fraud,7853.89,3,13.018149,77.627455,13.409688,77.483061,Canara,2024-05-24 03:20:00,Bengaluru,Karnataka,LOW,False,13.4_77.5,5497.723,3,False
CS2024021154,Romance Scam,21704.32,6,28.490918,77.157092,28.974436,75.40244,BOB,2024-11-22 02:48:00,Delhi,Delhi,MEDIUM,False,29.0_75.4,5426.08,2,False
CS2024021155,Job Fraud,1788.54,1,28.535136,77.204272,28.523434,77.384072,HDFC,2024-02-17 09:21:00,Delhi,Delhi,LOW,False,28.5_77.4,1788.54,9,True
CS2024021156,Lottery Fraud,1215.94,2,19.089548,73.050782,19.70029,73.003185,Canara,2024-06-30 18:26:00,Mumbai,Maharashtra,LOW,False,19.7_73.0,1033.549,18,True
CS2024021157,UPI Fraud,2292.92,4,28.785345,77.395975,29.702193,78.027017,Canara,2024-08-17 13:38:00,Delhi,Delhi,MEDIUM,False,29.7_78.0,1261.1060000000002,13,True
CS2024021158,Job Fraud,812.2,1,28.620664,77.757165,28.399736,77.749869,Axis,2024-08-18 10:14:00,Delhi NCR,Haryana,LOW,False,28.4_77.7,812.2,10,True
CS2024021159,UPI Fraud,197.31,3,28.679623,77.065776,28.575096,77.40953,ICICI,2024-08-23 07:49:00,Delhi,Delhi,LOW,False,28.6_77.4,138.117,7,False
CS2024021160,Romance Scam,30998.56,5,17.42991,78.468405,19.058334,79.067204,SBI,2024-10-18 10:11:00,Hyderabad,Telangana,MEDIUM,False,19.1_79.1,12399.424,10,False
CS2024021161,OLX Scam,10613.12,2,28.469956,76.871853,28.8152,77.138324,Canara,2024-03-02 20:55:00,Delhi,Delhi,LOW,False,28.8_77.1,9021.152,20,True
CS2024021162,Job Fraud,1475.14,1,28.818656,76.815387,28.638774,76.805028,PNB,2024-09-22 03:45:00,Delhi,Delhi,LOW,False,28.6_76.8,1475.14,3,True
CS2024021163,UPI Fraud,1315.41,2,28.507689,76.975818,28.133535,76.867277,PNB,2024-03-11 20:22:00,Delhi,Delhi,LOW,False,28.1_76.9,1118.0985,20,False
CS2024021164,Tech Support Fraud,580.02,2,19.265527,72.85306,19.510031,72.753563,Canara,2024-07-12 19:16:00,Mumbai,Maharashtra,LOW,False,19.5_72.8,493.017,19,False
CS2024021165,Investment Scam,914672.33,10,24.030926,87.097055,26.078522,85.843561,BOB,2024-09-20 13:27:00,Jamtara,Jharkhand,HIGH,False,26.1_85.8,91467.23300000001,13,False
CS2024021166,Lottery Fraud,7661.07,3,12.826811,77.500957,12.64087,77.079378,PNB,2024-09-13 12:56:00,Bengaluru,Karnataka,LOW,False,12.6_77.1,5362.749,12,False
CS2024021167,Romance Scam,10359.46,5,28.890565,76.509587,27.456077,76.289909,Axis,2024-04-24 14:27:00,Delhi NCR,Haryana,MEDIUM,False,27.5_76.3,4143.784,14,False
CS2024021168,Tech Support Fraud,3094.5,2,28.876768,76.853678,28.870488,76.618986,Kotak,2024-10-26 01:53:00,Delhi,Delhi,LOW,False,28.9_76.6,2630.325,1,True
CS2024021169,Romance Scam,529628.13,8,12.93546,77.598002,11.772583,75.280615,PNB,2024-02-27 13:36:00,Bengaluru,Karnataka,HIGH,False,11.8_75.3,52962.813,13,False
CS2024021170,Romance Scam,27329.67,6,28.751405,76.848603,27.323225,77.880316,Axis,2024-06-15 08:01:00,Delhi,Delhi,MEDIUM,False,27.3_77.9,6832.4175,8,True
CS2024021171,Job Fraud,486.92,1,18.81981,73.070025,18.701703,72.933953,Kotak,2024-03-20 18:11:00,Mumbai,Maharashtra,LOW,False,18.7_72.9,486.92,18,False
CS2024021172,Tech Support Fraud,18504.24,1,12.889065,77.677714,13.222055,77.798746,SBI,2024-01-12 15:57:00,Bengaluru,Karnataka,LOW,False,13.2_77.8,18504.24,15,False
CS2024021173,Investment Scam,61586.87,6,28.835283,76.711042,31.182277,77.559174,Canara,2024-09-27 20:07:00,Delhi NCR,Haryana,MEDIUM,False,31.2_77.6,15396.7175,20,False
CS2024021174,OLX Scam,4443.86,1,18.825751,72.859958,18.66468,72.720174,Axis,2024-04-22 23:41:00,Mumbai,Maharashtra,LOW,False,18.7_72.7,4443.86,23,False
CS2024021175,OLX Scam,11051.37,2,28.728595,76.94652,28.770388,77.418962,HDFC,2024-08-04 14:51:00,Delhi,Delhi,LOW,False,28.8_77.4,9393.6645,14,True
CS2024021176,Job Fraud,1579.74,1,18.846472,72.908438,18.945933,73.201036,SBI,2024-06-06 21:49:00,Mumbai,Maharashtra,LOW,False,18.9_73.2,1579.74,21,False
CS2024021177,Lottery Fraud,49611.17,4,28.544301,77.244711,28.163209,76.288585,PNB,2024-11-30 02:25:00,Delhi,Delhi,MEDIUM,False,28.2_76.3,27286.143500000002,2,True
CS2024021178,Job Fraud,527.68,2,28.651718,77.449981,29.086113,77.233179,Canara,2024-03-14 19:03:00,Delhi NCR,Haryana,LOW,False,29.1_77.2,448.52799999999996,19,False
CS2024021179,Investment Scam,212313.05,8,23.804678,86.944519,22.862535,89.477692,HDFC,2024-06-03 22:45:00,Jamtara,Jharkhand,HIGH,False,22.9_89.5,21231.305,22,False
CS2024021180,Investment Scam,17403.03,5,28.866722,77.17504,28.993153,75.657034,Kotak,2024-01-16 18:07:00,Delhi,Delhi,MEDIUM,False,29.0_75.7,6961.2119999999995,18,False
CS2024021181,Lottery Fraud,23243.55,2,28.818741,77.345195,28.8475,77.351657,PNB,2024-08-12 22:00:00,Delhi NCR,Haryana,LOW,True,28.8_77.4,20919.195,22,False
CS2024021182,Lottery Fraud,6770.52,5,28.704132,76.958034,28.724121,76.946369,ICICI,2024-05-02 23:18:00,Delhi NCR,Haryana,MEDIUM,True,28.7_76.9,6093.468000000001,23,False
CS2024021183,Investment Scam,327427.34,10,12.9644,77.746081,11.359892,75.571189,PNB,2024-09-29 09:18:00,Bengaluru,Karnataka,HIGH,False,11.4_75.6,32742.734000000004,9,True
CS2024021184,KYC Fraud,837.77,4,12.820509,77.592783,12.725098,77.939589,HDFC,2024-08-08 11:57:00,Bengaluru,Karnataka,MEDIUM,False,12.7_77.9,460.7735,11,False
CS2024021185,Job Fraud,239.19,2,17.33229,78.532354,16.978649,78.070279,PNB,2024-04-20 09:58:00,Hyderabad,Telangana,LOW,False,17.0_78.1,203.3115,9,True
CS2024021186,KYC Fraud,3471.31,4,28.873796,77.299826,29.669878,76.90608,BOB,2024-07-05 14:39:00,Delhi,Delhi,MEDIUM,False,29.7_76.9,1909.2205000000001,14,False
CS2024021187,KYC Fraud,335.21,4,13.052518,77.42951,12.99593,78.168541,HDFC,2024-02-18 01:23:00,Bengaluru,Karnataka,MEDIUM,False,13.0_78.2,184.3655,1,True
CS2024021188,OLX Scam,1643.41,2,12.832256,77.443518,12.995186,76.959811,BOB,2024-11-24 22:55:00,Bengaluru,Karnataka,LOW,False,13.0_77.0,1396.8985,22,True
CS2024021189,Romance Scam,1448.05,5,17.397041,78.4999,17.978302,77.480131,BOB,2024-05-17 16:08:00,Hyderabad,Telangana,MEDIUM,False,18.0_77.5,579.22,16,False
CS2024021190,KYC Fraud,1436.43,4,28.526972,77.227988,27.408233,76.740365,PNB,2024-04-13 07:01:00,Delhi,Delhi,MEDIUM,False,27.4_76.7,790.0365,7,True
CS2024021191,KYC Fraud,1684.14,2,28.357895,76.952661,28.08013,77.014228,ICICI,2024-10-26 07:23:00,Delhi NCR,Haryana,LOW,False,28.1_77.0,1431.519,7,True
CS2024021192,KYC Fraud,804.08,2,28.55639,76.957629,28.800335,77.509508,SBI,2024-07-25 09:37:00,Delhi,Delhi,LOW,False,28.8_77.5,683.468,9,False
CS2024021193,Tech Support Fraud,2988.08,3,12.911705,77.665218,12.716682,77.700665,ICICI,2024-09-30 17:03:00,Bengaluru,Karnataka,LOW,False,12.7_77.7,2091.656,17,False
CS2024021194,Investment Scam,457488.99,10,28.864028,77.219906,26.209221,77.726464,ICICI,2024-02-09 05:38:00,Delhi,Delhi,HIGH,False,26.2_77.7,45748.899000000005,5,False
CS2024021195,Investment Scam,3024.91,5,28.88753,77.096865,27.913644,74.984695,PNB,2024-05-22 16:44:00,Delhi,Delhi,MEDIUM,False,27.9_75.0,1209.964,16,False
CS2024021196,UPI Fraud,512.73,2,19.221061,72.794026,19.196356,72.759033,PNB,2024-01-09 23:12:00,Mumbai,Maharashtra,LOW,True,19.2_72.8,461.45700000000005,23,False
CS2024021197,OLX Scam,9286.5,2,18.826705,72.766849,18.582113,72.400611,Kotak,2024-09-16 03:59:00,Mumbai,Maharashtra,LOW,False,18.6_72.4,7893.525,3,False
CS2024021198,Romance Scam,8373.06,6,19.291502,73.009059,19.398808,72.121501,Kotak,2024-09-24 11:52:00,Mumbai,Maharashtra,MEDIUM,False,19.4_72.1,2093.265,11,False
CS2024021199,Romance Scam,31416.09,3,23.994488,86.970741,22.684544,85.791967,PNB,2024-04-25 22:52:00,Jamtara,Jharkhand,LOW,False,22.7_85.8,21991.263,22,False
CS2024021200,Tech Support Fraud,1457.06,1,28.432707,77.123445,28.56657,77.00284,BOB,2024-10-28 19:12:00,Delhi NCR,Haryana,LOW,False,28.6_77.0,1457.06,19,False
CS2024021201,Lottery Fraud,68757.95,3,23.916835,87.054025,22.955365,86.826261,PNB,2024-06-16 18:03:00,Jamtara,Jharkhand,LOW,False,23.0_86.8,48130.564999999995,18,True
CS2024021202,UPI Fraud,1049.86,4,17.328889,78.381371,17.829885,78.944897,SBI,2024-02-20 16:20:00,Hyderabad,Telangana,MEDIUM,False,17.8_78.9,577.423,16,False
CS2024021203,Lottery Fraud,26643.84,5,12.819464,77.542439,12.714441,78.0431,HDFC,2024-10-14 14:03:00,Bengaluru,Karnataka,MEDIUM,False,12.7_78.0,10657.536,14,False
CS2024021204,Job Fraud,3158.64,1,28.564955,76.866019,28.379573,76.99889,Axis,2024-07-28 00:54:00,Delhi,Delhi,LOW,False,28.4_77.0,3158.64,0,True
CS2024021205,Romance Scam,9533.73,3,28.655116,77.024677,28.832699,77.769569,HDFC,2024-07-22 13:24:00,Delhi,Delhi,LOW,False,28.8_77.8,6673.610999999999,13,False
CS2024021206,OLX Scam,958.33,3,28.792682,76.913425,29.247926,76.904895,BOB,2024-10-18 06:34:00,Delhi,Delhi,LOW,False,29.2_76.9,670.831,6,False
CS2024021207,Tech Support Fraud,4617.48,3,28.615467,77.373047,28.408757,77.37538,Axis,2024-12-28 14:08:00,Delhi,Delhi,LOW,False,28.4_77.4,3232.2359999999994,14,True
CS2024021208,KYC Fraud,367.07,2,28.682177,76.910056,28.428372,77.008118,Axis,2024-07-13 06:55:00,Delhi,Delhi,LOW,False,28.4_77.0,312.0095,6,True
CS2024021209,Lottery Fraud,15927.17,4,28.968215,77.632,29.521748,77.771332,SBI,2024-10-15 07:23:00,Delhi NCR,Haryana,MEDIUM,False,29.5_77.8,8759.943500000001,7,False
CS2024021210,Tech Support Fraud,3888.5,3,28.587681,77.197116,28.425851,77.117895,Axis,2024-01-09 08:05:00,Delhi,Delhi,LOW,False,28.4_77.1,2721.95,8,False
CS2024021211,Lottery Fraud,1426.09,5,28.328632,77.628321,28.058092,77.049781,PNB,2024-05-31 23:49:00,Delhi NCR,Haryana,MEDIUM,False,28.1_77.0,570.436,23,False
CS2024021212,KYC Fraud,1764.11,3,28.426862,77.156462,27.843534,77.223562,ICICI,2024-11-02 22:18:00,Delhi,Delhi,LOW,False,27.8_77.2,1234.877,22,True
CS2024021213,KYC Fraud,783.69,3,12.90819,77.415657,13.095522,77.18026,Kotak,2024-08-09 14:00:00,Bengaluru,Karnataka,LOW,False,13.1_77.2,548.583,14,False
CS2024021214,Lottery Fraud,4804.0,2,17.323191,78.438787,16.802556,78.952814,Axis,2024-04-14 21:10:00,Hyderabad,Telangana,LOW,False,16.8_79.0,4083.4,21,True
CS2024021215,UPI Fraud,4726.22,2,18.826529,72.934232,18.308935,72.868951,Axis,2024-05-14 20:54:00,Mumbai,Maharashtra,LOW,False,18.3_72.9,4017.2870000000003,20,False
CS2024021216,Romance Scam,59474.81,5,19.014799,72.853639,19.187167,74.876295,SBI,2024-09-15 17:00:00,Mumbai,Maharashtra,MEDIUM,False,19.2_74.9,23789.924,17,True
CS2024021217,Tech Support Fraud,3210.44,1,28.406551,76.987999,28.545852,77.102279,Canara,2024-07-05 16:32:00,Delhi,Delhi,LOW,False,28.5_77.1,3210.44,16,False
CS2024021218,Investment Scam,4379624.16,10,28.486248,76.810839,29.515369,75.054538,Kotak,2024-08-31 20:47:00,Delhi NCR,Haryana,HIGH,False,29.5_75.1,437962.416,20,True
CS2024021219,UPI Fraud,502.37,4,28.439547,76.905448,28.328888,76.168712,PNB,2024-07-20 14:16:00,Delhi NCR,Haryana,MEDIUM,False,28.3_76.2,276.30350000000004,14,True
CS2024021220,UPI Fraud,2221.87,2,17.408283,78.568582,17.350209,79.00058,HDFC,2024-04-05 15:51:00,Hyderabad,Telangana,LOW,False,17.4_79.0,1888.5894999999998,15,False
CS2024021221,Job Fraud,1501.33,3,28.897178,76.811589,29.165991,76.642413,Canara,2024-08-09 14:12:00,Delhi,Delhi,LOW,False,29.2_76.6,1050.9309999999998,14,False
CS2024021222,Investment Scam,10896.64,6,17.219878,78.501761,18.480478,79.261305,Canara,2024-03-17 14:01:00,Hyderabad,Telangana,MEDIUM,False,18.5_79.3,2724.16,14,True
CS2024021223,Investment Scam,37661.67,7,28.453031,77.085471,28.772906,79.603447,HDFC,2024-05-30 11:40:00,Delhi,Delhi,MEDIUM,False,28.8_79.6,3766.167000000003,11,False
CS2024021224,Romance Scam,31571.44,3,18.965932,72.860754,20.271481,73.580026,SBI,2024-09-29 12:17:00,Mumbai,Maharashtra,LOW,False,20.3_73.6,22100.007999999998,12,True
CS2024021225,OLX Scam,8021.8,2,28.725899,77.380419,28.979513,77.281874,Canara,2024-01-22 11:39:00,Delhi NCR,Haryana,LOW,False,29.0_77.3,6818.53,11,False
CS2024021226,Romance Scam,6682.27,3,28.74739,77.546742,28.916033,77.138269,Kotak,2024-02-03 09:29:00,Delhi NCR,Haryana,LOW,False,28.9_77.1,4677.589,9,True
CS2024021227,Tech Support Fraud,5292.48,1,12.870204,77.725906,12.668883,77.77065,Axis,2024-11-15 18:09:00,Bengaluru,Karnataka,LOW,False,12.7_77.8,5292.48,18,False
CS2024021228,KYC Fraud,2707.57,2,28.790125,76.839191,28.3666,76.422152,Axis,2024-09-20 20:07:00,Delhi,Delhi,LOW,False,28.4_76.4,2301.4345000000003,20,False
CS2024021229,OLX Scam,3001.91,1,19.286839,73.052407,19.274505,72.602662,PNB,2024-02-04 09:02:00,Mumbai,Maharashtra,LOW,False,19.3_72.6,3001.91,9,True
CS2024021230,Tech Support Fraud,752.75,2,28.518549,77.135612,28.857177,77.184688,SBI,2024-12-07 23:35:00,Delhi,Delhi,LOW,False,28.9_77.2,639.8375,23,True
CS2024021231,Investment Scam,48874.72,6,28.511632,77.335601,30.398465,75.842618,BOB,2024-12-02 17:06:00,Delhi NCR,Haryana,MEDIUM,False,30.4_75.8,12218.68,17,False
CS2024021232,Romance Scam,60104.08,3,23.968116,87.033988,22.611667,87.21206,ICICI,2024-10-24 08:14:00,Jamtara,Jharkhand,LOW,False,22.6_87.2,42072.856,8,False
CS2024021233,Romance Scam,8454.46,4,19.152726,72.999604,18.481096,71.737109,PNB,2024-07-20 14:56:00,Mumbai,Maharashtra,MEDIUM,False,18.5_71.7,4649.9529999999995,14,True
CS2024021234,UPI Fraud,1533.28,4,28.483908,76.845529,29.327431,77.055451,SBI,2024-04-27 13:08:00,Delhi,Delhi,MEDIUM,False,29.3_77.1,843.3040000000001,13,True
CS2024021235,Job Fraud,1405.56,3,24.173263,86.871242,23.969095,86.588412,Kotak,2024-02-27 04:26:00,Jamtara,Jharkhand,LOW,False,24.0_86.6,983.8919999999999,4,False
CS2024021236,UPI Fraud,776.86,3,28.897649,77.36108,29.641587,77.939856,Canara,2024-08-09 06:17:00,Delhi,Delhi,LOW,False,29.6_77.9,543.802,6,False
CS2024021237,UPI Fraud,4581.46,2,17.542842,78.326371,17.72027,77.681246,BOB,2024-03-01 12:47:00,Hyderabad,Telangana,LOW,False,17.7_77.7,3894.241,12,False
CS2024021238,Lottery Fraud,24418.21,5,24.061326,86.840939,24.298837,85.703972,BOB,2024-04-24 08:15:00,Jamtara,Jharkhand,MEDIUM,False,24.3_85.7,9767.284,8,False
CS2024021239,KYC Fraud,1077.46,2,17.296949,78.577681,17.294757,78.597996,PNB,2024-11-25 16:05:00,Hyderabad,Telangana,LOW,True,17.3_78.6,969.714,16,False
CS2024021240,UPI Fraud,130.44,2,28.510411,77.034203,28.031032,77.083737,ICICI,2024-11-03 21:18:00,Delhi NCR,Haryana,LOW,False,28.0_77.1,110.874,21,True
CS2024021241,Investment Scam,75431.42,6,19.262711,73.088507,17.465931,71.069551,PNB,2024-02-08 23:02:00,Mumbai,Maharashtra,MEDIUM,False,17.5_71.1,18857.855,23,False
CS2024021242,KYC Fraud,953.61,3,28.605994,76.847501,27.69052,76.480812,PNB,2024-02-19 05:29:00,Delhi,Delhi,LOW,False,27.7_76.5,667.5269999999999,5,False
CS2024021243,UPI Fraud,4300.55,2,18.888345,73.028735,19.335536,72.586215,BOB,2024-04-11 11:57:00,Mumbai,Maharashtra,LOW,False,19.3_72.6,3655.4675,11,False
CS2024021244,Lottery Fraud,7376.63,2,28.749877,76.829254,28.984855,77.339959,SBI,2024-03-01 13:41:00,Delhi,Delhi,LOW,False,29.0_77.3,6270.1355,13,False
CS2024021245,KYC Fraud,2393.62,3,28.556072,77.31631,28.106939,77.253408,Axis,2024-04-18 20:07:00,Delhi,Delhi,LOW,False,28.1_77.3,1675.5339999999999,20,False
